commodity,sub_commodity,location,stat,unit,frequency,year,period,value
CORN,GRAIN,OH,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,382005000
CORN,GRAIN,OH,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,194827000
CORN,GRAIN,OH,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,88156000
CORN,GRAIN,OH,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,401392000
CORN,GRAIN,OH,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,303163000
CORN,GRAIN,OH,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,163621000
CORN,GRAIN,OH,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,71425000
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,GRAIN,OK,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,GRAIN,OR,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,37826000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,30739000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,14654000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,103033000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,67425000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,44584000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,18974000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,64911000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,47938000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,25161000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,12352000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,43918000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,27236000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,18325000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,9162000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,61504000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,41455000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,23424000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,9604000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,90716000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,63365000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,42617000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,17261000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,73832000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,58952000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,34739000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,14531000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,69287000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,42238000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,25683000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,11798000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,85779000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,58353000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,32346000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,14160000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,77091000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,51885000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,36842000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,16658000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,85878000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,60611000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,38255000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,15231000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,75843000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,43823000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,22485000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,10961000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,79080000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,52778000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,26877000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,10237000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,82069000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,58954000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,42344000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,13554000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,123150000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,80249000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,40090000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,22196000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,109579000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,71475000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,48117000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,20727000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,109453000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,68226000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,44568000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,16594000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,123456000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,64763000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,38212000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,23283000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,129053000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,79178000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,41747000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,23454000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,102993000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,67249000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,41174000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,15278000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,113840000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,73668000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,53487000
CORN,GRAIN,PA,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,40071000
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,GRAIN,SC,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,205802000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,126810000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,70968000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,353687000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,245661000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,161878000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,86083000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,304670000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,209581000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,148663000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,69040000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,303178000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,202814000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,117380000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,51363000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,343639000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,216672000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,128681000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,40798000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,437060000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,312843000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,193646000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,83914000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,412096000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,285434000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,200412000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,92559000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,326130000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,227324000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,151492000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,52497000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,441462000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,291534000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,170735000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,65976000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,487711000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,362493000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,218928000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,85911000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,622290000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,446013000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,244506000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,97032000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,514643000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,329720000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,171212000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,65230000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,538509000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,320704000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,166337000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,48984000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,387001000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,275167000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,151643000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,42203000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,646133000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,423847000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,234773000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,75896000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,607504000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,422257000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,243901000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,92369000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,631426000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,436822000
CORN,GRAIN,SD,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,292876000
