commodity,sub_commodity,location,stat,unit,frequency,year,period,value
CORN,"ON FARM, GRAIN",SC,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,"ON FARM, GRAIN",SC,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,"ON FARM, GRAIN",SC,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,"ON FARM, GRAIN",SC,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2000,FIRST OF MAR,170000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2000,FIRST OF JUN,105000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2000,FIRST OF SEP,54000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2000,FIRST OF DEC,285000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2001,FIRST OF MAR,200000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2001,FIRST OF JUN,125000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2001,FIRST OF SEP,58000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2001,FIRST OF DEC,240000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2002,FIRST OF MAR,165000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2002,FIRST OF JUN,120000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2002,FIRST OF SEP,46000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2002,FIRST OF DEC,225000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2003,FIRST OF MAR,150000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2003,FIRST OF JUN,87000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2003,FIRST OF SEP,32000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2003,FIRST OF DEC,265000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2004,FIRST OF MAR,155000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2004,FIRST OF JUN,98000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2004,FIRST OF SEP,28000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2004,FIRST OF DEC,320000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2005,FIRST OF MAR,230000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2005,FIRST OF JUN,150000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2005,FIRST OF SEP,50000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2005,FIRST OF DEC,305000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2006,FIRST OF MAR,205000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2006,FIRST OF JUN,150000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2006,FIRST OF SEP,57000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2006,FIRST OF DEC,225000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2007,FIRST OF MAR,145000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2007,FIRST OF JUN,110000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2007,FIRST OF SEP,25000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2007,FIRST OF DEC,320000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2008,FIRST OF MAR,190000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2008,FIRST OF JUN,110000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2008,FIRST OF SEP,36000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,380000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,265000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,150000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,46000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,500000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,330000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,170000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,47000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,370000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,220000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,115000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,27000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,380000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,200000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,100000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,24000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,240000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,165000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,89000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,15500000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,410000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,265000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,145000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,35000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,400000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,260000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,165000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,45000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,420000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,275000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,205000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,53000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,465000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,310000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,180000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,65000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,425000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,305000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,165000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,56000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,460000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,345000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,210000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,68000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,360000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,225000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,175000000
CORN,"ON FARM, GRAIN",SD,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,57000000
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TN,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,"ON FARM, GRAIN",TX,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2016,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2017,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2017,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2017,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2017,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2018,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2018,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2018,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2018,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2019,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2019,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2019,FIRST OF SEP,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2019,FIRST OF DEC,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2020,FIRST OF MAR,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2020,FIRST OF JUN,
CORN,"ON FARM, GRAIN",UT,STOCKS,BU,POINT IN TIME,2020,FIRST OF SEP,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2008,FIRST OF DEC,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2009,FIRST OF MAR,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2009,FIRST OF JUN,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2009,FIRST OF SEP,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2009,FIRST OF DEC,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2010,FIRST OF MAR,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2010,FIRST OF JUN,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2010,FIRST OF SEP,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2010,FIRST OF DEC,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2011,FIRST OF MAR,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2011,FIRST OF JUN,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2011,FIRST OF SEP,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2011,FIRST OF DEC,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2012,FIRST OF MAR,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2012,FIRST OF JUN,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2012,FIRST OF SEP,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2012,FIRST OF DEC,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2013,FIRST OF MAR,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2013,FIRST OF JUN,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2013,FIRST OF SEP,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2013,FIRST OF DEC,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2014,FIRST OF MAR,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2014,FIRST OF JUN,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2014,FIRST OF SEP,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2014,FIRST OF DEC,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2015,FIRST OF MAR,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2015,FIRST OF JUN,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2015,FIRST OF SEP,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2015,FIRST OF DEC,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2016,FIRST OF MAR,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2016,FIRST OF JUN,
CORN,"ON FARM, GRAIN",VA,STOCKS,BU,POINT IN TIME,2016,FIRST OF SEP,
